0,0,2,0,13,0,7,0,0,2,0,6,0,0,0,4,0,1,0,2,1,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10222,0,0,0,0,0,0,0,8,1,0
1,0,8,124,0,2,2,337,7,0,0,0,14,282,0,86,34,71,0,0,32,28,49,2,8,43,47,14,54,26,45,102,388,22,53,11,431,1,62,38,30,0,0,0,7,99,0,16,2,0,0,61,338,0,3,0,0,0,0,0,0,0,0,0,1,7178,2,6,2,0,1,2,0,4,0
0,0,4,3,0,2,0,0,2,0,0,0,0,5,0,0,8,3,0,0,8,7,8,4,9,12,6,2,3,2,3,5,11,1,2,0,8,0,4,3,1,0,1,0,0,2,0,0,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,8,10153,6,3,0,7,1,0,0,0
2,0,2,24,0,2,0,26,0,0,0,0,0,0,37,6,11,10,0,0,2,2,3,1,8,28,2,27,7,1,3,0,12,0,10,0,5,0,0,1,0,0,0,0,0,5,2,6,0,0,0,4,7,1,3,0,0,0,0,0,0,0,0,0,0,47,0,9988,8,0,0,0,1,0,0
2,0,1,8,1,0,0,6,13,0,0,0,0,2,0,12,35,53,0,0,2,1,6,0,35,256,3,29,3,12,37,1,14,12,5,2,16,0,2,6,0,0,0,4,0,10,1,27,4,0,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,13,4,10,9695,0,2,0,0,15,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10141,0,0,0,0,0
0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,10,2,0,0,7,1,7,0,11,16,1,0,0,4,8,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,4,0,10182,0,0,5,0
87,1,14,174,0,22,3,16,2,1,1,0,8,372,0,20,63,66,1,2,456,161,23,18,30,87,95,72,58,57,91,219,664,109,89,27,383,3,125,60,107,4,0,11,52,110,54,116,43,0,4,154,234,0,13,6,0,0,0,3,7,0,0,0,0,244,5,2,13,0,1,5249,3,11,0
0,0,0,1,2,0,2,0,2,0,1,1,0,0,1,0,0,1,1,5,8,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,9,4,43,1,0,2,3,1,0,0,0,0,4,0,3,0,0,1,0,1,0,0,2,6,0,1,0,0,0,0,3,10162,2,0
0,0,3,1,0,0,0,0,2,0,0,0,1,7,4,6,2,6,2,2,33,9,1,0,15,10,24,5,1,20,7,11,14,7,2,0,21,0,6,3,1,2,2,18,2,4,2,18,0,0,0,7,6,1,0,0,0,1,0,0,0,0,0,0,0,12,0,0,15,0,2,0,2,9961,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,2,0,0,0,0,0,0,0,0,0,0,0,18,0,4,8,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,10236
